1001,3.64E-06,3.24E-06,Decent_Best_run1,Decent_Average_run1
1001,4.89E-06,4.61E-06,6.51E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.17E-06
1001,4.89E-06,4.60E-06,6.51E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.63E-06,6.51E-06,6.17E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.60E-06,6.51E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.20E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.17E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.17E-06
1001,4.89E-06,4.60E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.20E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.16E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.17E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.20E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.17E-06
1001,4.89E-06,4.63E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.17E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.17E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.60E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.60E-06,6.52E-06,6.17E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.17E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.60E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.60E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.22E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.61E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.22E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.61E-06,6.52E-06,6.22E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.62E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.22E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.18E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.21E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.21E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.18E-06
1000,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1001,4.89E-06,4.63E-06,6.52E-06,6.20E-06
1000,4.89E-06,4.62E-06,6.52E-06,6.20E-06
